year,country.eci,ECI,eci.plus,continent,iso_3c
2004,Switzerland,2.05783,1.4627,eu,CHE
2004,Czech Republic,1.53388,1.19947,eu,CZE
2004,Germany,2.20445,1.42982,eu,DEU
2004,Denmark,1.50872,1.23323,eu,DNK
2004,Spain,1.04322,1.07295,eu,ESP
2004,Estonia,0.562663,0.661246,eu,EST
2004,Finland,1.81559,1.17263,eu,FIN
2004,France,1.55541,1.22891,eu,FRA
2004,United Kingdom,1.89629,1.31729,eu,GBR
2004,Greece,0.210503,0.325488,eu,GRC
2004,Croatia,0.681113,0.712029,eu,HRV
2004,Hungary,1.15856,1.18565,eu,HUN
2004,Ireland,1.51601,1.42444,eu,IRL
2004,Italy,1.3861,1.27365,eu,ITA
2004,Lithuania,0.196164,0.657897,eu,LTU
2004,Latvia,0.309156,0.376964,eu,LVA
2004,Moldova,-0.019115,0.160901,eu,MDA
2004,Macedonia,-0.062273,0.023413,eu,MKD
2004,Netherlands,1.18126,1.17777,eu,NLD
2004,Norway,0.775049,0.718138,eu,NOR
2004,Poland,0.899269,0.984771,eu,POL
2004,Portugal,0.559365,0.810483,eu,PRT
2004,Romania,0.320218,0.592166,eu,ROU
2004,Russia,0.568381,0.681708,eu,RUS
2004,Slovakia,1.20926,1.04353,eu,SVK
2004,Slovenia,1.55648,1.14741,eu,SVN
2004,Sweden,2.08697,1.37553,eu,SWE
2004,Ukraine,0.551859,0.55146,eu,UKR
2004,Canada,0.862716,1.07845,na,CAN
2004,Costa Rica,-0.004518,0.111144,na,CRI
2004,Dominican Republic,-0.300896,-0.184007,na,DOM
2004,Guatemala,-0.35351900000000003,-0.225361,na,GTM
2004,Honduras,-0.566724,-0.441036,na,HND
2004,Jamaica,-0.294213,-0.892832,na,JAM
2004,Mexico,0.978828,1.18895,na,MEX
2004,Nicaragua,-0.763565,-0.694225,na,NIC
2004,Panama,0.025462,0.566964,na,PAN
2004,El Salvador,-0.094959,0.111789,na,SLV
2004,Trinidad and Tobago,0.003869,-0.476203,na,TTO
2004,United States,1.76594,1.30481,na,USA
2004,Australia,-0.218672,0.311575,oc,AUS
2004,New Zealand,0.287348,0.39197,oc,NZL
2004,Argentina,0.002533,0.212719,sa,ARG
2004,Bolivia,-0.919345,-0.89938,sa,BOL
2004,Brazil,0.399357,0.509742,sa,BRA
2004,Chile,-0.150324,-0.173677,sa,CHL
2004,Colombia,0.108143,0.418085,sa,COL
2004,Ecuador,-0.846191,-0.872505,sa,ECU
2004,Peru,-0.648479,-0.506889,sa,PER
2004,Paraguay,-0.603935,-0.348992,sa,PRY
2004,Uruguay,-0.045061,0.271311,sa,URY
2004,Venezuela,-0.134651,0.024239,sa,VEN
2005,Angola,-0.787959,-0.898754,af,AGO
2005,Botswana,-0.845061,-1.76659,af,BWA
2005,Cote d'Ivoire,-1.2167,-1.53506,af,CIV
2005,Cameroon,-1.81234,-1.50997,af,CMR
2005,Democratic Republic of the Congo,-1.34175,-2.27446,af,COD
2005,Republic of the Congo,-1.56017,-1.97467,af,COG
2005,Algeria,-1.11468,-0.8234,af,DZA
2005,Egypt,-0.313441,0.261822,af,EGY
2005,Ethiopia,-0.937456,-1.84811,af,ETH
2005,Gabon,-1.31646,-2.31841,af,GAB
2005,Ghana,-1.38268,-1.95288,af,GHA
2005,Guinea,-1.23361,-1.91913,af,GIN
2005,Kenya,-0.6198,-0.751464,af,KEN
2005,Morocco,-0.48776,-0.207258,af,MAR
2005,Madagascar,-1.18539,-1.30489,af,MDG
2005,Mozambique,-1.1731,-1.09948,af,MOZ
2005,Mauritania,-1.22737,-1.43637,af,MRT
2005,Namibia,-0.805754,-0.785261,af,NAM
2005,Nigeria,-2.32188,-1.85506,af,NGA
2005,Sudan,-1.82539,-2.24147,af,SDN
2005,Senegal,-0.809369,-1.10129,af,SEN
2005,Togo,-0.856163,-1.17882,af,TGO
2005,Tunisia,-0.159174,0.179803,af,TUN
2005,Tanzania,-1.17276,-1.38384,af,TZA
2005,South Africa,0.16654,0.574773,af,ZAF
2005,Zambia,-0.925683,-1.12222,af,ZMB
2005,Zimbabwe,-0.395862,-0.821789,af,ZWE
2005,United Arab Emirates,-0.085822,0.710141,as,ARE
2005,Azerbaijan,-0.769416,-0.2355,as,AZE
2005,Bangladesh,-1.17652,-0.858426,as,BGD
2005,China,0.474971,1.1835,as,CHN
2005,Georgia,-0.18585,0.077656,as,GEO
2005,Hong Kong,0.574415,1.09587,as,HKG
2005,Indonesia,-0.03753,0.503507,as,IDN
2005,India,0.158145,0.696785,as,IND
2005,Iran,-0.898796,-0.317716,as,IRN
2005,Israel,1.0958,1.02171,as,ISR
2005,Jordan,-0.044752,-0.19301,as,JOR
2005,Japan,2.46767,1.60482,as,JPN
2005,Kazakhstan,-0.249486,-0.303335,as,KAZ
2005,Cambodia,-1.17042,-0.600929,as,KHM
2005,South Korea,1.41097,1.33197,as,KOR
2005,Kuwait,-0.268955,-0.091158,as,KWT
2005,Laos,-0.891806,-0.915159,as,LAO
2005,Lebanon,0.113553,0.110833,as,LBN
2005,Sri Lanka,-0.543395,-0.38687,as,LKA
2005,Burma,-1.23916,-1.34972,as,MMR
2005,Mongolia,-0.924295,-1.24274,as,MNG
2005,Malaysia,0.795607,1.01417,as,MYS
2005,Oman,-0.792679,-0.087685,as,OMN
2005,Pakistan,-0.789144,-0.103495,as,PAK
2005,Philippines,-0.119035,0.832416,as,PHL
2005,Qatar,0.024745,-0.481807,as,QAT
2005,Saudi Arabia,-0.074557,0.32504,as,SAU
2005,Singapore,1.5652,1.31632,as,SGP
2005,Syria,-0.749744,-0.675614,as,SYR
2005,Thailand,0.463214,0.890762,as,THA
2005,Turkmenistan,-0.915679,-0.975538,as,TKM
2005,Turkey,0.252509,0.567072,as,TUR
2005,Uzbekistan,-0.433318,-0.669468,as,UZB
2005,Vietnam,-0.632908,0.318119,as,VNM
2005,Yemen,-1.54465,-1.08987,as,YEM
2005,Albania,-0.245883,-0.271985,eu,ALB
2005,Austria,1.74605,1.22354,eu,AUT
2005,Belgium,1.27927,1.10559,eu,BEL
2005,Bulgaria,0.34386,0.428984,eu,BGR
2005,Bosnia and Herzegovina,0.429642,0.216053,eu,BIH
2005,Belarus,0.858138,0.824674,eu,BLR
2005,Switzerland,2.06907,1.43364,eu,CHE
2005,Czech Republic,1.54784,1.18442,eu,CZE
2005,Germany,2.15958,1.39215,eu,DEU
2005,Denmark,1.4818,1.20769,eu,DNK
2005,Spain,1.0347,1.02743,eu,ESP
2005,Estonia,0.674146,0.712621,eu,EST
2005,Finland,1.80046,1.15611,eu,FIN
2005,France,1.54456,1.19735,eu,FRA
2005,United Kingdom,1.77065,1.27567,eu,GBR
2005,Greece,0.233397,0.32217,eu,GRC
2005,Croatia,0.735727,0.71169,eu,HRV
2005,Hungary,1.17404,1.14981,eu,HUN
2005,Ireland,1.3506,1.39045,eu,IRL
2005,Italy,1.39804,1.24726,eu,ITA
2005,Lithuania,0.309178,0.696373,eu,LTU
2005,Latvia,0.427594,0.446818,eu,LVA
2005,Moldova,-0.071912,0.084351,eu,MDA
2005,Macedonia,-0.107521,-0.046883,eu,MKD
2005,Netherlands,1.18347,1.14549,eu,NLD
2005,Norway,0.757271,0.693766,eu,NOR
2005,Poland,0.967138,0.973983,eu,POL
2005,Portugal,0.627309,0.812841,eu,PRT
2005,Romania,0.42384,0.625548,eu,ROU
2005,Russia,0.557305,0.617029,eu,RUS
2005,Slovakia,1.28788,1.03333,eu,SVK
2005,Slovenia,1.54609,1.13637,eu,SVN
2005,Sweden,2.02943,1.33976,eu,SWE
2005,Ukraine,0.595211,0.548882,eu,UKR
2005,Canada,0.848054,0.991897,na,CAN
2005,Costa Rica,0.006471,0.12454,na,CRI
2005,Dominican Republic,-0.332228,-0.173068,na,DOM
2005,Guatemala,-0.260139,-0.153951,na,GTM
2005,Honduras,-0.676137,-0.427461,na,HND
2005,Jamaica,-0.307798,-0.899932,na,JAM
2005,Mexico,0.986745,1.14951,na,MEX
2005,Nicaragua,-0.820232,-0.724337,na,NIC
2005,Panama,0.036751,0.535472,na,PAN
2005,El Salvador,-0.080838,0.10771,na,SLV
2005,Trinidad and Tobago,0.033114,-0.537779,na,TTO
2005,United States,1.74324,1.25808,na,USA
2005,Australia,-0.213502,0.30518,oc,AUS
2005,New Zealand,0.334674,0.399155,oc,NZL
2005,Argentina,0.03593,0.215548,sa,ARG
2005,Bolivia,-0.856918,-0.936181,sa,BOL
2005,Brazil,0.450112,0.537681,sa,BRA
2005,Chile,-0.150391,-0.193413,sa,CHL
2005,Colombia,0.108932,0.446282,sa,COL
2005,Ecuador,-0.77456,-0.549112,sa,ECU
2005,Peru,-0.579638,-0.453768,sa,PER
2005,Paraguay,-0.516896,-0.357752,sa,PRY
2005,Uruguay,0.017114,0.33442,sa,URY
2005,Venezuela,-0.147508,0.029864,sa,VEN
2006,Angola,-0.798225,-1.09367,af,AGO
2006,Botswana,-0.856364,-1.97881,af,BWA
2006,Cote d'Ivoire,-1.31008,-1.54001,af,CIV
2006,Cameroon,-1.80901,-1.56142,af,CMR
2006,Democratic Republic of the Congo,-1.35887,-2.21564,af,COD
2006,Republic of the Congo,-1.6858,-2.10821,af,COG
2006,Algeria,-0.788727,-0.856982,af,DZA
2006,Egypt,-0.225445,0.280955,af,EGY
2006,Ethiopia,-1.05951,-1.92089,af,ETH
2006,Gabon,-1.26555,-2.44674,af,GAB
2006,Ghana,-1.22288,-1.9729,af,GHA
2006,Guinea,-1.22219,-1.80098,af,GIN
2006,Kenya,-0.703524,-0.77158,af,KEN
2006,Morocco,-0.504934,-0.217741,af,MAR
2006,Madagascar,-1.11331,-1.19726,af,MDG
2006,Mozambique,-1.2241,-1.13134,af,MOZ
2006,Mauritania,-1.73472,-1.39061,af,MRT
2006,Namibia,-0.846134,-0.76276,af,NAM
2006,Nigeria,-2.1849,-1.82869,af,NGA
2006,Sudan,-1.99046,-2.2151,af,SDN
2006,Senegal,-0.821983,-1.16774,af,SEN
2006,Togo,-0.931563,-1.22017,af,TGO
2006,Tunisia,-0.131907,0.19189,af,TUN
2006,Tanzania,-1.19109,-1.35913,af,TZA
2006,South Africa,0.237984,0.559629,af,ZAF
2006,Zambia,-1.17274,-1.15277,af,ZMB
2006,Zimbabwe,-0.404289,-0.717093,af,ZWE
2006,United Arab Emirates,0.027597,0.730408,as,ARE
2006,Azerbaijan,-0.981761,-0.182551,as,AZE
2006,Bangladesh,-1.19826,-0.826068,as,BGD
2006,China,0.587449,1.19581,as,CHN
2006,Georgia,-0.305433,0.094341,as,GEO
2006,Hong Kong,0.5907,1.0893,as,HKG
2006,Indonesia,-0.118449,0.501028,as,IDN
2006,India,0.167513,0.640933,as,IND
2006,Iran,-0.79443,-0.244187,as,IRN
2006,Israel,1.04361,0.985505,as,ISR
2006,Jordan,0.009857,-0.117116,as,JOR
2006,Japan,2.40412,1.58495,as,JPN
2006,Kazakhstan,-0.208866,-0.334423,as,KAZ
2006,Cambodia,-1.20287,-0.533454,as,KHM
2006,South Korea,1.52046,1.33833,as,KOR
2006,Kuwait,-0.163299,-0.084618,as,KWT
2006,Laos,-0.883054,-0.871122,as,LAO
2006,Lebanon,0.169187,0.118359,as,LBN
2006,Sri Lanka,-0.49913,-0.356422,as,LKA
2006,Burma,-1.24742,-1.35521,as,MMR
2006,Mongolia,-0.971723,-1.17278,as,MNG
2006,Malaysia,0.781241,1.01619,as,MYS
2006,Oman,-0.520017,-0.192149,as,OMN
2006,Pakistan,-0.628576,-7.04e-4,as,PAK
2006,Philippines,-2.06e-4,0.636047,as,PHL
2006,Qatar,-0.164568,-0.474625,as,QAT
2006,Saudi Arabia,-0.14292,0.32964,as,SAU
2006,Singapore,1.46932,1.33756,as,SGP
2006,Syria,-0.694426,-0.704454,as,SYR
2006,Thailand,0.433048,0.917661,as,THA
2006,Turkmenistan,-0.757745,-0.896638,as,TKM
2006,Turkey,0.366668,0.591933,as,TUR
2006,Uzbekistan,-0.430205,-0.672101,as,UZB
2006,Vietnam,-0.518922,0.349452,as,VNM
2006,Yemen,-1.51778,-1.07389,as,YEM
2006,Albania,-0.395101,-0.361417,eu,ALB
2006,Austria,1.7452,1.20712,eu,AUT
2006,Belgium,1.23122,1.08683,eu,BEL
2006,Bulgaria,0.373395,0.450985,eu,BGR
2006,Bosnia and Herzegovina,0.52393,0.197962,eu,BIH
2006,Belarus,0.856248,0.798572,eu,BLR
2006,Switzerland,2.05479,1.4279,eu,CHE
2006,Czech Republic,1.55209,1.18086,eu,CZE
2006,Germany,2.11126,1.3651199999999999,eu,DEU
2006,Denmark,1.44935,1.18262,eu,DNK
2006,Spain,1.02466,0.995205,eu,ESP
2006,Estonia,0.694548,0.738074,eu,EST
2006,Finland,1.77725,1.14652,eu,FIN
2006,France,1.50134,1.18571,eu,FRA
2006,United Kingdom,1.72653,1.25941,eu,GBR
2006,Greece,0.172724,0.315927,eu,GRC
2006,Croatia,0.787117,0.697302,eu,HRV
2006,Hungary,1.2364,1.14142,eu,HUN
2006,Ireland,1.37041,1.3798,eu,IRL
2006,Italy,1.34865,1.22801,eu,ITA
2006,Lithuania,0.448797,0.700647,eu,LTU
2006,Latvia,0.532376,0.534063,eu,LVA
2006,Moldova,-0.133663,0.112264,eu,MDA
2006,Macedonia,-0.191644,-0.056821,eu,MKD
2006,Netherlands,1.09357,1.12773,eu,NLD
2006,Norway,0.716319,0.662349,eu,NOR
2006,Poland,0.968439,0.994692,eu,POL
2006,Portugal,0.638432,0.798137,eu,PRT
2006,Romania,0.493627,0.660339,eu,ROU
2006,Russia,0.607811,0.595241,eu,RUS
2006,Serbia,0.620072,0.569456,eu,SRB
2006,Slovakia,1.27784,1.04334,eu,SVK
2006,Slovenia,1.49585,1.11845,eu,SVN
2006,Sweden,1.94426,1.32153,eu,SWE
2006,Ukraine,0.553144,0.461889,eu,UKR
2006,Canada,0.811793,0.967886,na,CAN
2006,Costa Rica,-0.074199,0.143276,na,CRI
2006,Dominican Republic,-0.211474,-0.132785,na,DOM
2006,Guatemala,-0.295499,-0.104217,na,GTM
2006,Honduras,-0.74113,-0.385334,na,HND
2006,Jamaica,-0.427749,-0.92279,na,JAM
2006,Mexico,1.10303,1.13094,na,MEX
2006,Nicaragua,-0.892176,-0.792416,na,NIC
2006,Panama,0.120865,0.59118,na,PAN
2006,El Salvador,-0.116526,0.158498,na,SLV
2006,Trinidad and Tobago,-0.015152,-0.571938,na,TTO
2006,United States,1.66414,1.23318,na,USA
2006,Australia,-0.155239,0.322686,oc,AUS
2006,New Zealand,0.348336,0.400108,oc,NZL
2006,Argentina,0.053536,0.234634,sa,ARG
2006,Bolivia,-0.851524,-0.956131,sa,BOL
2006,Brazil,0.477157,0.536364,sa,BRA
2006,Chile,-0.196433,-0.170668,sa,CHL
2006,Colombia,0.053324,0.467617,sa,COL
2006,Ecuador,-0.851284,-0.730255,sa,ECU
2006,Peru,-0.554171,-0.432231,sa,PER
2006,Paraguay,-0.602863,-0.340484,sa,PRY
2006,Uruguay,0.009544,0.341535,sa,URY
2006,Venezuela,-0.163963,-0.02509,sa,VEN
2007,Angola,-1.91304,-0.941236,af,AGO
2007,Botswana,-0.891555,-1.94904,af,BWA
2007,Cote d'Ivoire,-1.29502,-1.48772,af,CIV
2007,Cameroon,-1.62851,-1.50286,af,CMR
2007,Democratic Republic of the Congo,-1.17151,-2.07098,af,COD
2007,Republic of the Congo,-1.82685,-2.55978,af,COG
2007,Algeria,-0.682755,-0.79674,af,DZA
2007,Egypt,-0.220008,0.27933,af,EGY
2007,Ethiopia,-1.14921,-1.99393,af,ETH
2007,Gabon,-0.961084,-2.35922,af,GAB
2007,Ghana,-1.05022,-1.87629,af,GHA
2007,Guinea,-1.53055,-1.94429,af,GIN
2007,Kenya,-0.680229,-0.727523,af,KEN
2007,Morocco,-0.522127,-0.224981,af,MAR
2007,Madagascar,-1.08764,-1.05801,af,MDG
2007,Mozambique,-1.27774,-1.18292,af,MOZ
2007,Mauritania,-1.82521,-1.4147,af,MRT
2007,Namibia,-0.936692,-0.78015,af,NAM
2007,Nigeria,-2.06466,-1.70524,af,NGA
2007,Sudan,-2.07678,-2.17431,af,SDN
2007,Senegal,-0.889482,-1.53139,af,SEN
2007,Togo,-0.895164,-1.13823,af,TGO
2007,Tunisia,-0.002222,0.233194,af,TUN
2007,Tanzania,-1.17687,-1.30052,af,TZA
2007,South Africa,0.165269,0.535295,af,ZAF
2007,Zambia,-0.921299,-1.07585,af,ZMB
2007,Zimbabwe,-0.495619,-0.630623,af,ZWE
2007,United Arab Emirates,-0.021976,0.754635,as,ARE
2007,Azerbaijan,-1.08907,-0.227219,as,AZE
2007,Bangladesh,-1.01275,-0.790256,as,BGD
2007,China,0.632635,1.19611,as,CHN
2007,Georgia,-0.257126,0.128334,as,GEO
2007,Hong Kong,0.527091,1.07232,as,HKG
2007,Indonesia,-0.08396,0.481115,as,IDN
2007,India,0.168601,0.671858,as,IND
2007,Iran,-0.750568,-0.227752,as,IRN
2007,Israel,1.08661,0.954215,as,ISR
2007,Jordan,0.116103,-0.040624,as,JOR
2007,Japan,2.34652,1.55708,as,JPN
2007,Kazakhstan,-0.340398,-0.288838,as,KAZ
2007,Cambodia,-1.2005,-0.534235,as,KHM
2007,South Korea,1.54709,1.34088,as,KOR
2007,Kuwait,-0.350656,-0.145827,as,KWT
2007,Laos,-0.820657,-0.828533,as,LAO
2007,Lebanon,0.298636,0.213538,as,LBN
2007,Sri Lanka,-0.429014,-0.273258,as,LKA
2007,Burma,-1.20659,-1.37697,as,MMR
2007,Mongolia,-1.03852,-1.2364,as,MNG
2007,Malaysia,0.716039,1.02306,as,MYS
2007,Oman,-0.267441,-0.233633,as,OMN
2007,Pakistan,-0.562095,0.026757,as,PAK
2007,Philippines,0.123978,0.781647,as,PHL
2007,Qatar,-0.052826,-0.476347,as,QAT
2007,Saudi Arabia,-0.153061,0.33981,as,SAU
2007,Singapore,1.55653,1.31354,as,SGP
2007,Syria,-0.685109,-0.694635,as,SYR
2007,Thailand,0.491304,0.9284,as,THA
2007,Turkmenistan,-0.917194,-0.998239,as,TKM
2007,Turkey,0.413431,0.611177,as,TUR
2007,Uzbekistan,-0.494788,-0.717975,as,UZB
2007,Vietnam,-0.378907,0.367127,as,VNM
2007,Yemen,-1.39501,-1.05785,as,YEM
2007,Albania,-0.490889,-0.352524,eu,ALB
2007,Austria,1.70293,1.21208,eu,AUT
2007,Belgium,1.26407,1.07342,eu,BEL
2007,Bulgaria,0.410246,0.491867,eu,BGR
2007,Bosnia and Herzegovina,0.529734,0.263337,eu,BIH
2007,Belarus,0.682706,0.645486,eu,BLR
2007,Switzerland,1.99311,1.42697,eu,CHE
2007,Czech Republic,1.52445,1.17573,eu,CZE
2007,Germany,2.01485,1.35092,eu,DEU
2007,Denmark,1.40257,1.15466,eu,DNK
2007,Spain,1.02372,0.97976,eu,ESP
2007,Estonia,0.713069,0.757755,eu,EST
2007,Finland,1.77327,1.1539,eu,FIN
2007,France,1.47143,1.17978,eu,FRA
2007,United Kingdom,1.7096,1.24519,eu,GBR
2007,Greece,0.204131,0.322366,eu,GRC
2007,Croatia,0.842586,0.701376,eu,HRV
2007,Hungary,1.30326,1.14358,eu,HUN
2007,Ireland,1.29819,1.28981,eu,IRL
2007,Italy,1.29984,1.22322,eu,ITA
2007,Lithuania,0.521501,0.684815,eu,LTU
2007,Latvia,0.549968,0.572498,eu,LVA
2007,Moldova,-0.072815,0.122004,eu,MDA
2007,Macedonia,-0.17045,-0.057886,eu,MKD
2007,Netherlands,1.09737,1.10645,eu,NLD
2007,Norway,0.660506,0.625564,eu,NOR
2007,Poland,0.978851,0.994911,eu,POL
2007,Portugal,0.637016,0.7851,eu,PRT
2007,Romania,0.673123,0.696819,eu,ROU
2007,Russia,0.510294,0.602786,eu,RUS
2007,Serbia,0.678498,0.529576,eu,SRB
2007,Slovakia,1.20851,1.07384,eu,SVK
2007,Slovenia,1.44105,1.12178,eu,SVN
2007,Sweden,1.91852,1.29965,eu,SWE
2007,Ukraine,0.601226,0.509817,eu,UKR
2007,Canada,0.789332,0.950664,na,CAN
2007,Costa Rica,-0.022522,0.140602,na,CRI
2007,Dominican Republic,-0.222327,-0.208932,na,DOM
2007,Guatemala,-0.227969,-0.097283,na,GTM
2007,Honduras,-0.623958,-0.406161,na,HND
2007,Jamaica,-0.281016,-0.884219,na,JAM
2007,Mexico,1.06339,1.09746,na,MEX
2007,Nicaragua,-0.900827,-0.853772,na,NIC
2007,Panama,0.262895,0.716599,na,PAN
2007,El Salvador,-0.189023,0.106597,na,SLV
2007,Trinidad and Tobago,-0.153895,-0.671511,na,TTO
2007,United States,1.62483,1.21368,na,USA
2007,Australia,-0.171363,0.31541400000000003,oc,AUS
2007,New Zealand,0.340088,0.399095,oc,NZL
2007,Argentina,0.073768,0.217877,sa,ARG
2007,Bolivia,-0.871062,-0.876203,sa,BOL
2007,Brazil,0.548606,0.543139,sa,BRA
2007,Chile,-0.171878,-0.151162,sa,CHL
2007,Colombia,0.024946,0.431668,sa,COL
2007,Ecuador,-0.834038,-0.557196,sa,ECU
2007,Peru,-0.614336,-0.403217,sa,PER
2007,Paraguay,-0.582084,-0.605297,sa,PRY
2007,Uruguay,0.065203,0.315204,sa,URY
2007,Venezuela,-0.342388,-0.07374,sa,VEN
2008,Angola,-1.95195,-1.33031,af,AGO
2008,Botswana,-0.499249,-1.55351,af,BWA
2008,Cote d'Ivoire,-1.26803,-1.43239,af,CIV
2008,Cameroon,-1.59003,-1.44681,af,CMR
2008,Democratic Republic of the Congo,-1.11877,-2.20553,af,COD
2008,Republic of the Congo,-1.89518,-2.777,af,COG
2008,Algeria,-1.03209,-0.87965,af,DZA
2008,Egypt,-0.203256,0.251654,af,EGY
2008,Ethiopia,-1.3133,-1.98947,af,ETH
2008,Gabon,-0.693013,-2.14437,af,GAB
2008,Ghana,-1.01148,-1.83966,af,GHA
2008,Guinea,-1.58997,-2.02498,af,GIN
2008,Kenya,-0.50892,-0.715453,af,KEN
2008,Morocco,-0.422183,-0.237795,af,MAR
2008,Madagascar,-0.98895,-1.00002,af,MDG
2008,Mozambique,-1.30539,-1.20059,af,MOZ
2008,Mauritania,-1.78088,-1.48054,af,MRT
2008,Namibia,-0.64927,-0.721213,af,NAM
2008,Nigeria,-2.53077,-1.62416,af,NGA
2008,Sudan,-1.94729,-2.10569,af,SDN
2008,Senegal,-0.910768,-1.51359,af,SEN
2008,Togo,-0.707087,-1.26438,af,TGO
2008,Tunisia,0.045962,0.234997,af,TUN
2008,Tanzania,-1.1291,-1.25773,af,TZA
2008,South Africa,0.142773,0.48470800000000003,af,ZAF
2008,Zambia,-0.984426,-1.10476,af,ZMB
2008,Zimbabwe,-0.452638,-0.689456,af,ZWE
2008,United Arab Emirates,-0.087372,0.745404,as,ARE
2008,Azerbaijan,-1.00637,-0.226929,as,AZE
2008,Bangladesh,-0.936713,-0.730822,as,BGD
2008,China,0.715732,1.21068,as,CHN
2008,Georgia,-0.480803,0.072003,as,GEO
2008,Hong Kong,0.582715,1.06452,as,HKG
2008,Indonesia,-0.020326,0.498843,as,IDN
2008,India,0.195512,0.655913,as,IND
2008,Iran,-1.04616,-0.256718,as,IRN
2008,Israel,1.21518,0.99312,as,ISR
2008,Jordan,0.072889,-0.131056,as,JOR
2008,Japan,2.23856,1.54475,as,JPN
2008,Kazakhstan,-0.457024,-0.301297,as,KAZ
2008,Cambodia,-1.06295,-0.514337,as,KHM
2008,South Korea,1.52745,1.34118,as,KOR
2008,Kuwait,-0.576707,-0.129429,as,KWT
2008,Laos,-0.903238,-0.892054,as,LAO
2008,Lebanon,0.330028,0.23569,as,LBN
2008,Sri Lanka,-0.413415,-0.209396,as,LKA
2008,Burma,-1.19618,-1.37106,as,MMR
2008,Mongolia,-0.996349,-1.31398,as,MNG
2008,Malaysia,0.691407,1.02481,as,MYS
2008,Oman,-0.413821,-0.240223,as,OMN
2008,Pakistan,-0.521128,0.04182,as,PAK
2008,Philippines,0.193846,0.768855,as,PHL
2008,Qatar,-0.332957,-0.492408,as,QAT
2008,Saudi Arabia,-0.587461,0.319083,as,SAU
2008,Singapore,1.49843,1.29291,as,SGP
2008,Syria,-0.528191,-0.59906,as,SYR
2008,Thailand,0.510058,0.943145,as,THA
2008,Turkmenistan,-0.891974,-1.14988,as,TKM
2008,Turkey,0.434059,0.641503,as,TUR
2008,Uzbekistan,-0.381779,-0.58666,as,UZB
2008,Vietnam,-0.320109,0.421677,as,VNM
2008,Yemen,-1.48326,-1.06442,as,YEM
2008,Albania,0.151114,0.049162,eu,ALB
2008,Austria,1.68159,1.21228,eu,AUT
2008,Belgium,1.22398,1.07119,eu,BEL
2008,Bulgaria,0.446085,0.539925,eu,BGR
2008,Bosnia and Herzegovina,0.553484,0.310023,eu,BIH
2008,Belarus,0.690402,0.613103,eu,BLR
2008,Switzerland,1.92034,1.41401,eu,CHE
2008,Czech Republic,1.5676,1.17891,eu,CZE
2008,Germany,1.95078,1.33671,eu,DEU
2008,Denmark,1.33589,1.13425,eu,DNK
2008,Spain,1.01644,0.952361,eu,ESP
2008,Estonia,0.710075,0.755014,eu,EST
2008,Finland,1.75639,1.13624,eu,FIN
2008,France,1.46951,1.18023,eu,FRA
2008,United Kingdom,1.67044,1.23579,eu,GBR
2008,Greece,0.176237,0.356157,eu,GRC
2008,Croatia,0.806099,0.684978,eu,HRV
2008,Hungary,1.35814,1.14573,eu,HUN
2008,Ireland,1.35691,1.26254,eu,IRL
2008,Italy,1.3267,1.21155,eu,ITA
2008,Lithuania,0.571855,0.679235,eu,LTU
2008,Latvia,0.61794,0.578146,eu,LVA
2008,Moldova,-0.027445,0.142925,eu,MDA
2008,Macedonia,-0.147629,-0.011466,eu,MKD
2008,Netherlands,1.10431,1.08324,eu,NLD
2008,Norway,0.563568,0.601724,eu,NOR
2008,Poland,1.0255,1.00252,eu,POL
2008,Portugal,0.677586,0.777815,eu,PRT
2008,Romania,0.731384,0.749901,eu,ROU
2008,Russia,0.262064,0.617818,eu,RUS
2008,Serbia,0.63928,0.531117,eu,SRB
2008,Slovakia,1.26737,1.07213,eu,SVK
2008,Slovenia,1.39082,1.10886,eu,SVN
2008,Sweden,1.89436,1.28329,eu,SWE
2008,Ukraine,0.551676,0.633974,eu,UKR
2008,Canada,0.741557,0.934045,na,CAN
2008,Costa Rica,0.076485,0.036194,na,CRI
2008,Dominican Republic,-0.167914,-0.233421,na,DOM
2008,Guatemala,-0.119904,-0.086528,na,GTM
2008,Honduras,-0.634949,-0.372009,na,HND
2008,Jamaica,-0.122977,-0.928645,na,JAM
2008,Mexico,1.08324,1.05999,na,MEX
2008,Nicaragua,-0.69023,-0.923665,na,NIC
2008,Panama,0.327072,0.760481,na,PAN
2008,El Salvador,-0.061823,0.136366,na,SLV
2008,Trinidad and Tobago,-0.665608,-0.755854,na,TTO
2008,United States,1.58866,1.20416,na,USA
2008,Australia,-0.210701,0.302425,oc,AUS
2008,New Zealand,0.314978,0.376184,oc,NZL
2008,Argentina,0.077066,0.231925,sa,ARG
2008,Bolivia,-0.795241,-0.836027,sa,BOL
2008,Brazil,0.396395,0.538104,sa,BRA
2008,Chile,-0.22253,-0.132995,sa,CHL
2008,Colombia,0.220323,0.438305,sa,COL
2008,Ecuador,-0.803638,-0.574417,sa,ECU
2008,Peru,-0.635521,-0.428705,sa,PER
2008,Paraguay,-0.592209,-0.535691,sa,PRY
2008,Uruguay,0.0148,0.300197,sa,URY
2008,Venezuela,-0.674475,-0.180252,sa,VEN
2009,Angola,-1.96257,-1.11115,af,AGO
2009,Botswana,0.160551,-0.679717,af,BWA
2009,Cote d'Ivoire,-1.36195,-1.56762,af,CIV
2009,Cameroon,-1.45045,-1.43768,af,CMR
